field1,GEOID,STATE,PLACENS,BLKGRP,BLOCK,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,GEOID10,field1:1,GEOID10:1,BLOCKCE10,INTPTLAT10,INTPTLON10
6059,4.82012E+14,48,2410796,2,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,675065,4.82012E+14,2040,29.7831277,-95.1813519
6060,4.82012E+14,48,2410796,2,2042,9,6,3,3,0,3,0,0,0,0,0,11,7,4,4,0,3,0,1,0,0,0,4.82012E+14,746147,4.82012E+14,2042,29.7846199,-95.1813758
6061,4.82012E+14,48,2410796,2,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,100013,4.82012E+14,2043,29.7846614,-95.1792765
6062,4.82012E+14,48,2410796,2,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,789161,4.82012E+14,2046,29.7839192,-95.1792573
6063,4.82012E+14,48,2410796,2,2047,2,0,2,0,0,0,0,0,0,0,2,17,15,2,0,0,0,0,0,0,0,2,4.82012E+14,575078,4.82012E+14,2047,29.7831743,-95.1792349
6064,4.82012E+14,48,2410796,2,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,167048,4.82012E+14,2050,29.7824307,-95.1792097
6065,4.82012E+14,48,2410796,2,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,346538,4.82012E+14,2051,29.7823914,-95.1813409
6068,4.82012E+14,48,2410796,3,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,867127,4.82012E+14,3000,29.7903815,-95.1710135
6069,4.82012E+14,48,2410796,3,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,393989,4.82012E+14,3002,29.7906472,-95.1724993
6070,4.82012E+14,48,2410796,3,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,245965,4.82012E+14,3004,29.7917234,-95.1766962
6071,4.82012E+14,48,2410796,3,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,831420,4.82012E+14,3005,29.7911779,-95.1744342
6072,4.82012E+14,48,2410796,3,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,461188,4.82012E+14,3006,29.7908895,-95.1733803
6073,4.82012E+14,48,2410796,3,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,560495,4.82012E+14,3009,29.7887215,-95.1762416
6077,4.82012E+14,48,2410796,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,808622,4.82012E+14,1001,29.7818278,-95.1729125
6078,4.82012E+14,48,2410796,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,468088,4.82012E+14,1002,29.7817785,-95.1749926
6079,4.82012E+14,48,2410796,1,1004,4,3,1,1,1,0,0,0,0,0,0,10,4,6,6,1,4,0,1,0,0,0,4.82012E+14,913498,4.82012E+14,1004,29.7810772,-95.172892
6080,4.82012E+14,48,2410796,1,1007,10,9,1,0,0,0,0,0,0,0,1,12,10,2,0,0,0,0,0,0,0,2,4.82012E+14,727809,4.82012E+14,1007,29.7803321,-95.1728773
6081,4.82012E+14,48,2410796,1,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,402295,4.82012E+14,1008,29.7802915,-95.1749589
6082,4.82012E+14,48,2410796,1,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,289864,4.82012E+14,1010,29.7795947,-95.1728522
6083,4.82012E+14,48,2410796,1,1011,112,110,2,1,1,0,0,0,0,0,1,168,165,3,1,1,0,0,0,0,0,2,4.82012E+14,666660,4.82012E+14,1011,29.7796403,-95.1707208
6084,4.82012E+14,48,2410796,1,1014,75,66,9,9,8,0,0,1,0,0,0,96,87,9,9,8,0,0,1,0,0,0,4.82012E+14,120791,4.82012E+14,1014,29.7788086,-95.1749199
6085,4.82012E+14,48,2410796,1,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,596871,4.82012E+14,1015,29.7780659,-95.1749028
6086,4.82012E+14,48,2410796,1,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,218636,4.82012E+14,1016,29.7781104,-95.1728127
6087,4.82012E+14,48,2410796,1,1017,4,0,4,3,2,0,0,1,0,0,1,6,0,6,5,2,2,0,1,0,0,1,4.82012E+14,359590,4.82012E+14,1017,29.7781541,-95.1706813
6088,4.82012E+14,48,2410796,1,1018,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,4.82012E+14,855905,4.82012E+14,1018,29.7774126,-95.170664
6089,4.82012E+14,48,2410796,1,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,168652,4.82012E+14,1019,29.7773665,-95.1727952
6090,4.82012E+14,48,2410796,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,406613,4.82012E+14,1020,29.7773248,-95.1748812
6091,4.82012E+14,48,2410796,1,1021,4,3,1,1,0,0,0,1,0,0,0,4,3,1,1,0,0,0,1,0,0,0,4.82012E+14,881017,4.82012E+14,1021,29.7762123,-95.1748517
6092,4.82012E+14,48,2410796,1,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,233779,4.82012E+14,1022,29.7766244,-95.1727801
6093,4.82012E+14,48,2410796,1,1026,14,12,2,2,2,0,0,0,0,0,0,15,13,2,2,2,0,0,0,0,0,0,4.82012E+14,373994,4.82012E+14,1026,29.7761172,-95.1721181
6094,4.82012E+14,48,2410796,1,1028,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4.82012E+14,595326,4.82012E+14,1028,29.7751933,-95.1706091
6095,4.82012E+14,48,2410796,1,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,106428,4.82012E+14,1029,29.7744475,-95.170579
6096,4.82012E+14,48,2410796,1,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,293681,4.82012E+14,1030,29.774401,-95.1727172
6097,4.82012E+14,48,2410796,1,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,279498,4.82012E+14,1031,29.7743543,-95.1748081
6098,4.82012E+14,48,2410796,2,2020,13,12,1,1,0,0,0,1,0,0,0,24,17,7,6,0,2,0,4,0,0,1,4.82012E+14,638207,4.82012E+14,2020,29.7772427,-95.1790801
6099,4.82012E+14,48,2410796,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,250441,4.82012E+14,2021,29.7777733,-95.1783806
6100,4.82012E+14,48,2410796,2,2022,21,15,6,6,6,0,0,0,0,0,0,27,18,9,9,8,0,0,1,0,0,0,4.82012E+14,564764,4.82012E+14,2022,29.7779787,-95.1782176
6101,4.82012E+14,48,2410796,2,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,765107,4.82012E+14,2023,29.7765506,-95.1767277
6150,4.82012E+14,48,2410796,1,1000,44,30,14,14,14,0,0,0,0,0,0,48,34,14,14,14,0,0,0,0,0,0,4.82012E+14,167646,4.82012E+14,1000,29.787418,-95.1925346
6151,4.82012E+14,48,2410796,1,1001,25,16,9,9,4,0,0,5,0,0,0,32,22,10,10,4,1,0,5,0,0,0,4.82012E+14,54105,4.82012E+14,1001,29.787295,-95.1941875
6152,4.82012E+14,48,2410796,1,1002,55,28,27,27,26,1,0,0,0,0,0,90,62,28,28,27,1,0,0,0,0,0,4.82012E+14,528469,4.82012E+14,1002,29.7882887,-95.1930504
6153,4.82012E+14,48,2410796,1,1003,68,54,14,14,13,0,0,0,0,1,0,96,78,18,18,17,0,0,0,0,1,0,4.82012E+14,908202,4.82012E+14,1003,29.7865277,-95.1928635
6154,4.82012E+14,48,2410796,1,1004,123,93,30,30,30,0,0,0,0,0,0,164,131,33,33,31,2,0,0,0,0,0,4.82012E+14,277178,4.82012E+14,1004,29.7856588,-95.1929318
6155,4.82012E+14,48,2410796,1,1005,45,33,12,12,8,4,0,0,0,0,0,65,51,14,14,10,4,0,0,0,0,0,4.82012E+14,421489,4.82012E+14,1005,29.7841844,-95.1961514
6156,4.82012E+14,48,2410796,1,1008,88,63,25,25,25,0,0,0,0,0,0,142,103,39,39,30,9,0,0,0,0,0,4.82012E+14,440731,4.82012E+14,1008,29.7835199,-95.2000878
6157,4.82012E+14,48,2410796,1,1009,34,23,11,11,10,0,0,0,0,1,0,50,37,13,13,12,0,0,0,0,1,0,4.82012E+14,866833,4.82012E+14,1009,29.784502,-95.1993517
6158,4.82012E+14,48,2410796,1,1012,198,150,48,48,38,9,0,1,0,0,0,276,223,53,53,43,9,0,1,0,0,0,4.82012E+14,537658,4.82012E+14,1012,29.7829234,-95.1958458
6159,4.82012E+14,48,2410796,1,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,551809,4.82012E+14,1013,29.7829881,-95.1928555
6160,4.82012E+14,48,2410796,1,1014,60,36,24,24,18,6,0,0,0,0,0,91,59,32,32,24,7,0,0,0,1,0,4.82012E+14,566105,4.82012E+14,1014,29.7838947,-95.1928832
6161,4.82012E+14,48,2410796,1,1015,85,71,14,13,12,0,0,1,0,0,1,133,116,17,16,12,3,0,1,0,0,1,4.82012E+14,204836,4.82012E+14,1015,29.7847757,-95.1929065
6162,4.82012E+14,48,2410796,1,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,785527,4.82012E+14,1016,29.7819997,-95.1964197
6163,4.82012E+14,48,2410796,1,1017,70,47,23,23,15,8,0,0,0,0,0,91,65,26,26,15,11,0,0,0,0,0,4.82012E+14,555561,4.82012E+14,1017,29.7820554,-95.1928238
6168,4.82012E+14,48,2410796,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,179673,4.82012E+14,2000,29.7806549,-95.1927864
6169,4.82012E+14,48,2410796,2,2001,94,78,16,16,15,0,0,0,0,1,0,138,113,25,25,20,3,1,0,0,1,0,4.82012E+14,851200,4.82012E+14,2001,29.7810587,-95.1961318
6170,4.82012E+14,48,2410796,2,2002,61,54,7,7,7,0,0,0,0,0,0,86,76,10,10,9,1,0,0,0,0,0,4.82012E+14,666671,4.82012E+14,2002,29.7805998,-95.1989202
6171,4.82012E+14,48,2410796,2,2003,130,66,64,61,51,10,0,0,0,0,3,177,98,79,74,62,12,0,0,0,0,5,4.82012E+14,28237,4.82012E+14,2003,29.7729466,-95.1951496
6172,4.82012E+14,48,2410796,2,2004,20,15,5,5,5,0,0,0,0,0,0,32,27,5,5,5,0,0,0,0,0,0,4.82012E+14,160090,4.82012E+14,2004,29.777225,-95.200631
6173,4.82012E+14,48,2410796,2,2005,81,52,29,28,24,4,0,0,0,0,1,109,80,29,28,24,4,0,0,0,0,1,4.82012E+14,335996,4.82012E+14,2005,29.7785579,-95.1997846
6174,4.82012E+14,48,2410796,2,2006,125,99,26,22,18,4,0,0,0,0,4,172,144,28,24,20,4,0,0,0,0,4,4.82012E+14,193547,4.82012E+14,2006,29.7719514,-95.1953286
6175,4.82012E+14,48,2410796,2,2007,69,62,7,7,7,0,0,0,0,0,0,107,100,7,7,7,0,0,0,0,0,0,4.82012E+14,611812,4.82012E+14,2007,29.7782977,-95.1944296
6176,4.82012E+14,48,2410796,2,2008,75,60,15,15,15,0,0,0,0,0,0,109,92,17,17,15,2,0,0,0,0,0,4.82012E+14,453006,4.82012E+14,2008,29.7793051,-95.1927525
6177,4.82012E+14,48,2410796,2,2009,86,67,19,18,18,0,0,0,0,0,1,132,112,20,19,18,1,0,0,0,0,1,4.82012E+14,145742,4.82012E+14,2009,29.7792392,-95.1961375
6178,4.82012E+14,48,2410796,2,2010,88,74,14,14,12,0,0,2,0,0,0,143,125,18,18,12,4,0,2,0,0,0,4.82012E+14,192818,4.82012E+14,2010,29.7800716,-95.1966969
6179,4.82012E+14,48,2410796,2,2011,107,83,24,24,21,3,0,0,0,0,0,160,131,29,29,21,8,0,0,0,0,0,4.82012E+14,528378,4.82012E+14,2011,29.7756672,-95.1921278
6180,4.82012E+14,48,2410796,2,2012,104,70,34,34,32,2,0,0,0,0,0,145,101,44,44,39,5,0,0,0,0,0,4.82012E+14,585929,4.82012E+14,2012,29.7764804,-95.1922922
6181,4.82012E+14,48,2410796,2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,482435,4.82012E+14,2013,29.7773653,-95.1929486
6182,4.82012E+14,48,2410796,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,47406,4.82012E+14,2014,29.7769299,-95.1981309
6183,4.82012E+14,48,2410796,2,2015,70,57,13,12,9,0,0,3,0,0,1,102,89,13,12,9,0,0,3,0,0,1,4.82012E+14,638217,4.82012E+14,2015,29.7717609,-95.1963434
6184,4.82012E+14,48,2410796,3,3000,38,34,4,4,1,2,0,1,0,0,0,58,54,4,4,1,2,0,1,0,0,0,4.82012E+14,311529,4.82012E+14,3000,29.7812805,-95.1849078
6185,4.82012E+14,48,2410796,3,3001,87,80,7,7,7,0,0,0,0,0,0,124,112,12,12,12,0,0,0,0,0,0,4.82012E+14,311966,4.82012E+14,3001,29.7811971,-95.1889641
6186,4.82012E+14,48,2410796,3,3002,102,77,25,25,16,6,0,3,0,0,0,131,105,26,26,16,7,0,3,0,0,0,4.82012E+14,551810,4.82012E+14,3002,29.7802585,-95.188944
6187,4.82012E+14,48,2410796,3,3003,29,26,3,3,3,0,0,0,0,0,0,40,35,5,5,3,0,0,0,0,2,0,4.82012E+14,116518,4.82012E+14,3003,29.7803348,-95.1856041
6188,4.82012E+14,48,2410796,3,3004,49,38,11,11,3,8,0,0,0,0,0,66,53,13,13,5,8,0,0,0,0,0,4.82012E+14,457234,4.82012E+14,3004,29.7788847,-95.1849614
6189,4.82012E+14,48,2410796,3,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,175259,4.82012E+14,3005,29.7794079,-95.1861212
6190,4.82012E+14,48,2410796,3,3006,90,78,12,12,12,0,0,0,0,0,0,130,116,14,14,12,2,0,0,0,0,0,4.82012E+14,680995,4.82012E+14,3006,29.779379,-95.1889321
6191,4.82012E+14,48,2410796,3,3007,87,81,6,5,5,0,0,0,0,0,1,112,106,6,5,5,0,0,0,0,0,1,4.82012E+14,417054,4.82012E+14,3007,29.7762786,-95.1847731
6192,4.82012E+14,48,2410796,3,3008,34,30,4,4,1,3,0,0,0,0,0,57,53,4,4,1,3,0,0,0,0,0,4.82012E+14,836993,4.82012E+14,3008,29.7771738,-95.1842915
6193,4.82012E+14,48,2410796,3,3009,23,17,6,5,4,0,0,1,0,0,1,32,20,12,11,10,0,0,1,0,0,1,4.82012E+14,367157,4.82012E+14,3009,29.778146,-95.1839831
6194,4.82012E+14,48,2410796,3,3010,22,22,0,0,0,0,0,0,0,0,0,40,31,9,9,4,5,0,0,0,0,0,4.82012E+14,698816,4.82012E+14,3010,29.7790126,-95.1835959
6195,4.82012E+14,48,2410796,3,3011,59,40,19,19,8,3,0,8,0,0,0,92,71,21,19,8,3,0,8,0,0,2,4.82012E+14,813620,4.82012E+14,3011,29.7775071,-95.1831875
6196,4.82012E+14,48,2410796,3,3012,99,84,15,15,13,1,0,0,0,1,0,156,136,20,20,18,1,0,0,0,1,0,4.82012E+14,65155,4.82012E+14,3012,29.7785779,-95.1882085
6197,4.82012E+14,48,2410796,3,3013,17,8,9,7,3,4,0,0,0,0,2,28,19,9,7,3,4,0,0,0,0,2,4.82012E+14,214530,4.82012E+14,3013,29.7786074,-95.1864417
6198,4.82012E+14,48,2410796,3,3014,46,30,16,15,7,8,0,0,0,0,1,73,51,22,21,8,13,0,0,0,0,1,4.82012E+14,387793,4.82012E+14,3014,29.7753372,-95.1847509
6199,4.82012E+14,48,2410796,3,3015,38,32,6,6,1,5,0,0,0,0,0,57,48,9,9,1,8,0,0,0,0,0,4.82012E+14,117125,4.82012E+14,3015,29.7753592,-95.1874187
6200,4.82012E+14,48,2410796,3,3016,5,0,5,5,1,4,0,0,0,0,0,9,4,5,5,1,4,0,0,0,0,0,4.82012E+14,539018,4.82012E+14,3016,29.7771955,-95.1886429
6201,4.82012E+14,48,2410796,3,3017,53,48,5,5,4,1,0,0,0,0,0,87,81,6,6,5,1,0,0,0,0,0,4.82012E+14,709433,4.82012E+14,3017,29.7733232,-95.1896818
6202,4.82012E+14,48,2410796,3,3018,70,62,8,8,6,2,0,0,0,0,0,103,91,12,12,10,2,0,0,0,0,0,4.82012E+14,150564,4.82012E+14,3018,29.7737856,-95.1910613
6203,4.82012E+14,48,2410796,3,3019,73,65,8,8,5,3,0,0,0,0,0,102,92,10,8,5,3,0,0,0,0,2,4.82012E+14,684716,4.82012E+14,3019,29.771743,-95.1900744
6204,4.82012E+14,48,2410796,3,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,455128,4.82012E+14,3020,29.7743582,-95.1873029
6205,4.82012E+14,48,2410796,3,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,103090,4.82012E+14,3021,29.7748849,-95.1871702
6206,4.82012E+14,48,2410796,3,3022,16,14,2,2,2,0,0,0,0,0,0,18,16,2,2,2,0,0,0,0,0,0,4.82012E+14,419219,4.82012E+14,3022,29.7750542,-95.1868189
6207,4.82012E+14,48,2410796,3,3023,30,20,10,9,9,0,0,0,0,0,1,46,34,12,9,9,0,0,0,0,0,3,4.82012E+14,362043,4.82012E+14,3023,29.773428,-95.18805
6208,4.82012E+14,48,2410796,3,3024,63,50,13,13,8,4,0,1,0,0,0,91,74,17,17,12,4,0,1,0,0,0,4.82012E+14,499080,4.82012E+14,3024,29.7731319,-95.1875418
6209,4.82012E+14,48,2410796,3,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,769482,4.82012E+14,3025,29.7735108,-95.1846855
6210,4.82012E+14,48,2410796,3,3026,13,0,13,13,5,8,0,0,0,0,0,18,3,15,15,7,8,0,0,0,0,0,4.82012E+14,109499,4.82012E+14,3026,29.7743968,-95.184607
6211,4.82012E+14,48,2410796,4,4000,57,43,14,14,12,2,0,0,0,0,0,81,62,19,19,13,6,0,0,0,0,0,4.82012E+14,881791,4.82012E+14,4000,29.7875889,-95.1850684
6212,4.82012E+14,48,2410796,4,4001,84,75,9,7,7,0,0,0,0,0,2,129,120,9,7,7,0,0,0,0,0,2,4.82012E+14,571847,4.82012E+14,4001,29.7875057,-95.1891348
6213,4.82012E+14,48,2410796,4,4002,79,78,1,1,1,0,0,0,0,0,0,115,114,1,1,1,0,0,0,0,0,0,4.82012E+14,220291,4.82012E+14,4002,29.7866127,-95.1891131
6214,4.82012E+14,48,2410796,4,4003,65,62,3,3,1,0,0,2,0,0,0,93,87,6,6,4,0,0,2,0,0,0,4.82012E+14,826398,4.82012E+14,4003,29.7866924,-95.185049
6215,4.82012E+14,48,2410796,4,4004,67,56,11,11,8,3,0,0,0,0,0,93,82,11,11,8,3,0,0,0,0,0,4.82012E+14,323769,4.82012E+14,4004,29.7858089,-95.1850371
6216,4.82012E+14,48,2410796,4,4005,108,87,21,17,17,0,0,0,0,0,4,126,103,23,19,18,0,1,0,0,0,4,4.82012E+14,822720,4.82012E+14,4005,29.7857336,-95.1890878
6217,4.82012E+14,48,2410796,4,4006,85,71,14,14,11,3,0,0,0,0,0,133,113,20,20,17,3,0,0,0,0,0,4.82012E+14,363475,4.82012E+14,4006,29.7848513,-95.1890658
6218,4.82012E+14,48,2410796,4,4007,89,70,19,19,11,5,0,0,0,3,0,112,93,19,19,11,5,0,0,0,3,0,4.82012E+14,739435,4.82012E+14,4007,29.7849301,-95.1850094
6219,4.82012E+14,48,2410796,4,4008,79,75,4,4,4,0,0,0,0,0,0,100,93,7,6,4,2,0,0,0,0,1,4.82012E+14,245804,4.82012E+14,4008,29.7840493,-95.1849734
6220,4.82012E+14,48,2410796,4,4009,99,86,13,13,12,0,0,1,0,0,0,140,126,14,14,13,0,0,1,0,0,0,4.82012E+14,113773,4.82012E+14,4009,29.7839737,-95.1890451
6221,4.82012E+14,48,2410796,4,4010,106,81,25,25,21,4,0,0,0,0,0,137,112,25,25,21,4,0,0,0,0,0,4.82012E+14,879531,4.82012E+14,4010,29.783069,-95.1890191
6222,4.82012E+14,48,2410796,4,4011,61,52,9,9,9,0,0,0,0,0,0,87,71,16,16,11,5,0,0,0,0,0,4.82012E+14,223752,4.82012E+14,4011,29.7831437,-95.1849663
6223,4.82012E+14,48,2410796,4,4012,47,35,12,12,6,5,0,1,0,0,0,62,45,17,16,10,5,0,1,0,0,1,4.82012E+14,148582,4.82012E+14,4012,29.7822163,-95.184938
6224,4.82012E+14,48,2410796,4,4013,92,83,9,8,8,0,0,0,0,0,1,130,118,12,10,9,1,0,0,0,0,2,4.82012E+14,851201,4.82012E+14,4013,29.7821325,-95.1889973
6225,4.82012E+14,48,2410796,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,50807,4.82012E+14,1000,29.7700174,-95.1927999
6226,4.82012E+14,48,2410796,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,12038,4.82012E+14,1001,29.771405,-95.1971518
6227,4.82012E+14,48,2410796,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,482607,4.82012E+14,1002,29.7714278,-95.1974738
6228,4.82012E+14,48,2410796,1,1003,24,20,4,4,4,0,0,0,0,0,0,24,20,4,4,4,0,0,0,0,0,0,4.82012E+14,368966,4.82012E+14,1003,29.7714986,-95.2007812
6229,4.82012E+14,48,2410796,1,1004,73,47,26,26,13,13,0,0,0,0,0,82,56,26,26,13,13,0,0,0,0,0,4.82012E+14,673303,4.82012E+14,1004,29.7712578,-95.2007721
6230,4.82012E+14,48,2410796,1,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,815686,4.82012E+14,1005,29.7695735,-95.1944995
6231,4.82012E+14,48,2410796,1,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,810879,4.82012E+14,1006,29.7691517,-95.1934485
6232,4.82012E+14,48,2410796,1,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,194894,4.82012E+14,1008,29.7688909,-95.1954705
6233,4.82012E+14,48,2410796,1,1009,20,20,0,0,0,0,0,0,0,0,0,34,30,4,4,4,0,0,0,0,0,0,4.82012E+14,486733,4.82012E+14,1009,29.768238,-95.1954758
6234,4.82012E+14,48,2410796,1,1010,84,80,4,4,4,0,0,0,0,0,0,107,103,4,4,4,0,0,0,0,0,0,4.82012E+14,79748,4.82012E+14,1010,29.7690407,-95.2001017
6235,4.82012E+14,48,2410796,1,1011,15,13,2,0,0,0,0,0,0,0,2,28,25,3,1,1,0,0,0,0,0,2,4.82012E+14,901227,4.82012E+14,1011,29.7707165,-95.2004114
6236,4.82012E+14,48,2410796,1,1012,11,11,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,4.82012E+14,782443,4.82012E+14,1012,29.7706084,-95.2030324
6237,4.82012E+14,48,2410796,1,1013,82,79,3,3,3,0,0,0,0,0,0,108,105,3,3,3,0,0,0,0,0,0,4.82012E+14,839791,4.82012E+14,1013,29.7689475,-95.2029824
6238,4.82012E+14,48,2410796,1,1014,16,13,3,3,3,0,0,0,0,0,0,30,27,3,3,3,0,0,0,0,0,0,4.82012E+14,496760,4.82012E+14,1014,29.7670806,-95.2022027
6239,4.82012E+14,48,2410796,1,1015,1,1,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,4.82012E+14,344049,4.82012E+14,1015,29.7672723,-95.2012246
6240,4.82012E+14,48,2410796,1,1016,76,70,6,6,6,0,0,0,0,0,0,127,117,10,10,10,0,0,0,0,0,0,4.82012E+14,573364,4.82012E+14,1016,29.7672712,-95.199489
6241,4.82012E+14,48,2410796,1,1017,51,51,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,4.82012E+14,230327,4.82012E+14,1017,29.7675326,-95.1993322
6242,4.82012E+14,48,2410796,1,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,94648,4.82012E+14,1018,29.7677687,-95.1992662
6243,4.82012E+14,48,2410796,1,1019,55,46,9,7,6,1,0,0,0,0,2,67,58,9,7,6,1,0,0,0,0,2,4.82012E+14,202926,4.82012E+14,1019,29.7673812,-95.1979497
6244,4.82012E+14,48,2410796,1,1020,70,70,0,0,0,0,0,0,0,0,0,103,102,1,0,0,0,0,0,0,0,1,4.82012E+14,237118,4.82012E+14,1020,29.7673955,-95.1971941
6245,4.82012E+14,48,2410796,1,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,238542,4.82012E+14,1021,29.7673265,-95.1958981
6246,4.82012E+14,48,2410796,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,570543,4.82012E+14,1023,29.7679502,-95.1949992
6247,4.82012E+14,48,2410796,1,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+14,886773,4.82012E+14,1024,29.7678008,-95.1917784
6248,4.82012E+14,48,2410796,1,1025,12,11,1,1,1,0,0,0,0,0,0,14,13,1,1,1,0,0,0,0,0,0,4.82012E+14,279177,4.82012E+14,1025,29.7676019,-95.1938003
6249,4.82012E+14,48,2410796,1,1026,12,6,6,6,6,0,0,0,0,0,0,15,9,6,6,6,0,0,0,0,0,0,4.82012E+14,724655,4.82012E+14,1026,29.7680866,-95.1894476
6250,4.82012E+14,48,2410796,1,1027,33,30,3,2,2,0,0,0,0,0,1,48,45,3,2,2,0,0,0,0,0,1,4.82012E+14,673302,4.82012E+14,1027,29.766022,-95.1887351
6251,4.82012E+14,48,2410796,1,1028,4,3,1,0,0,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,0,1,4.82012E+14,45075,4.82012E+14,1028,29.76643,-95.1914188
6252,4.82012E+14,48,2410796,1,1033,14,14,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,4.82012E+14,439326,4.82012E+14,1033,29.7656871,-95.2017494
